restaurant_id,restaurant_name,menu_type,menu_name,menu_category,price,is_recommended
463,Karim's,North Indian,Dal Makhani with Naan,main,32500,1
463,Karim's,North Indian,Paneer Butter Masala,main,15000,1
463,Karim's,North Indian,Tandoori Chicken Tikka,side,13500,1
18291442,Qureshi Kabab Corner,Mughlai,Mughlai Chicken Korma,main,35000,1
18291442,Qureshi Kabab Corner,Mughlai,Murgh Musallam,main,17500,1
18291442,Qureshi Kabab Corner,Mughlai,Roomali Roti Basket,side,11000,1
300430,Bake Bikaner,North Indian,Dal Makhani with Naan,main,26000,1
300430,Bake Bikaner,North Indian,Paneer Butter Masala,main,24500,1
300430,Bake Bikaner,North Indian,Tandoori Chicken Tikka,side,14000,1
300430,Bake Bikaner,South Indian,Masala Dosa with Sambar,main,18500,1
300430,Bake Bikaner,South Indian,Idli Vada Combo,main,32000,0
300430,Bake Bikaner,South Indian,Curd Rice,side,28000,1
300430,Bake Bikaner,Chinese,Kung Pao Chicken,main,18000,1
300430,Bake Bikaner,Chinese,Mapo Tofu with Rice,main,34000,1
300430,Bake Bikaner,Chinese,Vegetable Spring Rolls,side,16000,1
300430,Bake Bikaner,Street Food,Loaded Street Tacos,main,33000,0
300430,Bake Bikaner,Street Food,Fried Dumpling Bites,side,11000,0
300430,Bake Bikaner,Street Food,Spicy Street Noodles,main,21000,0
533,Barista,Cafe,Club Sandwich,main,13000,1
533,Barista,Cafe,Caesar Salad,side,32500,1
533,Barista,Cafe,Chocolate Chip Cookie,dessert,29000,0
18365984,Behrouz Biryani,Biryani,Hyderabadi Chicken Biryani,main,12500,1
18365984,Behrouz Biryani,Biryani,Mutton Dum Biryani,main,30000,0
18365984,Behrouz Biryani,Biryani,Veg Handi Biryani,main,11000,0
18057812,Brunchilli,North Indian,Dal Makhani with Naan,main,25500,1
18057812,Brunchilli,North Indian,Paneer Butter Masala,main,32500,0
18057812,Brunchilli,North Indian,Tandoori Chicken Tikka,side,32000,1
18057812,Brunchilli,Chinese,Kung Pao Chicken,main,18500,1
18057812,Brunchilli,Chinese,Mapo Tofu with Rice,main,35000,1
18057812,Brunchilli,Chinese,Vegetable Spring Rolls,side,30500,1
7012,Cafe Coffee Day,Cafe,Club Sandwich,main,23000,1
7012,Cafe Coffee Day,Cafe,Caesar Salad,side,22500,1
7012,Cafe Coffee Day,Cafe,Chocolate Chip Cookie,dessert,24000,1
313194,Chawla Dillivala,North Indian,Dal Makhani with Naan,main,26000,0
313194,Chawla Dillivala,North Indian,Paneer Butter Masala,main,17500,1
313194,Chawla Dillivala,North Indian,Tandoori Chicken Tikka,side,19500,1
313194,Chawla Dillivala,Chinese,Kung Pao Chicken,main,7500,0
313194,Chawla Dillivala,Chinese,Mapo Tofu with Rice,main,33000,0
313194,Chawla Dillivala,Chinese,Vegetable Spring Rolls,side,23000,0
18466975,Dhaba Ambarsariya,North Indian,Dal Makhani with Naan,main,15000,1
18466975,Dhaba Ambarsariya,North Indian,Paneer Butter Masala,main,8500,1
18466975,Dhaba Ambarsariya,North Indian,Tandoori Chicken Tikka,side,20500,1
18466975,Dhaba Ambarsariya,Chinese,Kung Pao Chicken,main,19000,1
18466975,Dhaba Ambarsariya,Chinese,Mapo Tofu with Rice,main,15000,1
18466975,Dhaba Ambarsariya,Chinese,Vegetable Spring Rolls,side,31000,1
8365,Domino's Pizza,Pizza,Margherita Pizza,main,26000,0
8365,Domino's Pizza,Pizza,Pepperoni Pizza,main,20000,0
8365,Domino's Pizza,Pizza,Four Cheese Pizza,main,27000,1
8365,Domino's Pizza,Fast Food,Crispy Chicken Nuggets,main,16500,1
8365,Domino's Pizza,Fast Food,Double Patty Burger,main,12000,1
8365,Domino's Pizza,Fast Food,French Fries,side,7000,1
307699,GPW - The Food Hub,North Indian,Dal Makhani with Naan,main,17500,0
307699,GPW - The Food Hub,North Indian,Paneer Butter Masala,main,8500,1
307699,GPW - The Food Hub,North Indian,Tandoori Chicken Tikka,side,15500,1
307699,GPW - The Food Hub,Chinese,Kung Pao Chicken,main,19000,1
307699,GPW - The Food Hub,Chinese,Mapo Tofu with Rice,main,7000,1
307699,GPW - The Food Hub,Chinese,Vegetable Spring Rolls,side,22500,1
305723,Green Bhojanalya,North Indian,Dal Makhani with Naan,main,9000,1
305723,Green Bhojanalya,North Indian,Paneer Butter Masala,main,34500,1
305723,Green Bhojanalya,North Indian,Tandoori Chicken Tikka,side,9000,0
18175283,Hira Sweets,North Indian,Dal Makhani with Naan,main,30000,1
18175283,Hira Sweets,North Indian,Paneer Butter Masala,main,10500,1
18175283,Hira Sweets,North Indian,Tandoori Chicken Tikka,side,26000,1
18175283,Hira Sweets,South Indian,Masala Dosa with Sambar,main,27000,1
18175283,Hira Sweets,South Indian,Idli Vada Combo,main,25000,1
18175283,Hira Sweets,South Indian,Curd Rice,side,16000,0
18175283,Hira Sweets,Street Food,Loaded Street Tacos,main,15000,0
18175283,Hira Sweets,Street Food,Fried Dumpling Bites,side,13500,1
18175283,Hira Sweets,Street Food,Spicy Street Noodles,main,12500,1
18175283,Hira Sweets,Fast Food,Crispy Chicken Nuggets,main,24500,1
18175283,Hira Sweets,Fast Food,Double Patty Burger,main,15000,1
18175283,Hira Sweets,Fast Food,French Fries,side,35000,1
18175283,Hira Sweets,Mithai,Gulab Jamun Bowl,dessert,30000,1
18175283,Hira Sweets,Mithai,Rasgulla Selection,dessert,10000,1
18175283,Hira Sweets,Mithai,Kaju Katli Slices,dessert,30000,1
4018,Hot Curries,North Indian,Dal Makhani with Naan,main,30500,1
4018,Hot Curries,North Indian,Paneer Butter Masala,main,27500,1
4018,Hot Curries,North Indian,Tandoori Chicken Tikka,side,15000,1
4018,Hot Curries,Mughlai,Mughlai Chicken Korma,main,10500,1
4018,Hot Curries,Mughlai,Murgh Musallam,main,33000,1
4018,Hot Curries,Mughlai,Roomali Roti Basket,side,15000,1
4018,Hot Curries,Chinese,Kung Pao Chicken,main,9000,1
4018,Hot Curries,Chinese,Mapo Tofu with Rice,main,30000,1
4018,Hot Curries,Chinese,Vegetable Spring Rolls,side,34000,1
4019,Meenu Caterers,North Indian,Dal Makhani with Naan,main,15000,1
4019,Meenu Caterers,North Indian,Paneer Butter Masala,main,27500,1
4019,Meenu Caterers,North Indian,Tandoori Chicken Tikka,side,26000,1
4019,Meenu Caterers,Chinese,Kung Pao Chicken,main,25000,1
4019,Meenu Caterers,Chinese,Mapo Tofu with Rice,main,29500,1
4019,Meenu Caterers,Chinese,Vegetable Spring Rolls,side,31500,0
482,Moti Mahal Delux,North Indian,Dal Makhani with Naan,main,35000,1
482,Moti Mahal Delux,North Indian,Paneer Butter Masala,main,11000,1
482,Moti Mahal Delux,North Indian,Tandoori Chicken Tikka,side,20500,1
482,Moti Mahal Delux,Mughlai,Mughlai Chicken Korma,main,28000,1
482,Moti Mahal Delux,Mughlai,Murgh Musallam,main,19000,1
482,Moti Mahal Delux,Mughlai,Roomali Roti Basket,side,29500,1
482,Moti Mahal Delux,Chinese,Kung Pao Chicken,main,33000,0
482,Moti Mahal Delux,Chinese,Mapo Tofu with Rice,main,19500,1
482,Moti Mahal Delux,Chinese,Vegetable Spring Rolls,side,25000,0
355,New Kadimi,North Indian,Dal Makhani with Naan,main,31500,1
355,New Kadimi,North Indian,Paneer Butter Masala,main,31000,1
355,New Kadimi,North Indian,Tandoori Chicken Tikka,side,17500,1
355,New Kadimi,South Indian,Masala Dosa with Sambar,main,18500,1
355,New Kadimi,South Indian,Idli Vada Combo,main,12500,1
355,New Kadimi,South Indian,Curd Rice,side,11000,1
355,New Kadimi,Chinese,Kung Pao Chicken,main,12500,0
355,New Kadimi,Chinese,Mapo Tofu with Rice,main,7500,1
355,New Kadimi,Chinese,Vegetable Spring Rolls,side,25000,0
355,New Kadimi,Fast Food,Crispy Chicken Nuggets,main,33000,1
355,New Kadimi,Fast Food,Double Patty Burger,main,33000,1
355,New Kadimi,Fast Food,French Fries,side,14000,1
1104,Polka Pastry & Snack Bar,Bakery,Butter Croissant,dessert,17000,1
1104,Polka Pastry & Snack Bar,Bakery,Chocolate Fudge Brownie,dessert,24500,1
1104,Polka Pastry & Snack Bar,Bakery,Cinnamon Roll,dessert,32500,1
1104,Polka Pastry & Snack Bar,Fast Food,Crispy Chicken Nuggets,main,29500,1
1104,Polka Pastry & Snack Bar,Fast Food,Double Patty Burger,main,27000,1
1104,Polka Pastry & Snack Bar,Fast Food,French Fries,side,18500,0
300994,Pudding & Pie,Bakery,Butter Croissant,dessert,28000,1
300994,Pudding & Pie,Bakery,Chocolate Fudge Brownie,dessert,10000,1
300994,Pudding & Pie,Bakery,Cinnamon Roll,dessert,13500,1
300994,Pudding & Pie,Fast Food,Crispy Chicken Nuggets,main,27500,1
300994,Pudding & Pie,Fast Food,Double Patty Burger,main,17000,0
300994,Pudding & Pie,Fast Food,French Fries,side,24000,0
310691,Singz,North Indian,Dal Makhani with Naan,main,30000,1
310691,Singz,North Indian,Paneer Butter Masala,main,30500,1
310691,Singz,North Indian,Tandoori Chicken Tikka,side,7000,1
310691,Singz,Chinese,Kung Pao Chicken,main,10500,1
310691,Singz,Chinese,Mapo Tofu with Rice,main,20500,1
310691,Singz,Chinese,Vegetable Spring Rolls,side,23000,1
303247,Slice of Italy,Italian,Margherita Pizza,main,21000,0
303247,Slice of Italy,Italian,Spaghetti Carbonara,main,14000,1
303247,Slice of Italy,Italian,Tiramisu,dessert,17000,0
303247,Slice of Italy,Pizza,Margherita Pizza,main,19500,1
303247,Slice of Italy,Pizza,Pepperoni Pizza,main,27000,1
303247,Slice of Italy,Pizza,Four Cheese Pizza,main,31500,1
303247,Slice of Italy,Bakery,Butter Croissant,dessert,16000,1
303247,Slice of Italy,Bakery,Chocolate Fudge Brownie,dessert,12000,1
303247,Slice of Italy,Bakery,Cinnamon Roll,dessert,9000,1
311616,Subway,American,Classic Cheeseburger,main,35000,1
311616,Subway,American,Buttermilk Fried Chicken,main,9000,1
311616,Subway,American,Mac and Cheese,side,29000,1
311616,Subway,Fast Food,Crispy Chicken Nuggets,main,25000,1
311616,Subway,Fast Food,Double Patty Burger,main,33500,1
311616,Subway,Fast Food,French Fries,side,10500,0
311616,Subway,Salad,Caesar Chicken Salad,main,7500,1
311616,Subway,Salad,Greek Feta Salad,main,19000,1
311616,Subway,Salad,Quinoa Avocado Salad,main,18500,1
311616,Subway,Healthy Food,Quinoa Buddha Bowl,main,33000,1
311616,Subway,Healthy Food,Grilled Chicken Salad,main,27000,0
311616,Subway,Healthy Food,Fresh Fruit Cup,side,13000,1
7025,Suruchee,Bengali,Kosha Mangsho,main,34500,1
7025,Suruchee,Bengali,Shorshe Ilish,main,22000,1
7025,Suruchee,Bengali,Mishti Doi,dessert,12000,0
7025,Suruchee,North Indian,Dal Makhani with Naan,main,28500,1
7025,Suruchee,North Indian,Paneer Butter Masala,main,32500,1
7025,Suruchee,North Indian,Tandoori Chicken Tikka,side,11000,1
301335,The Bubble Tea Cafe,Cafe,Club Sandwich,main,17500,1
301335,The Bubble Tea Cafe,Cafe,Caesar Salad,side,8000,0
301335,The Bubble Tea Cafe,Cafe,Chocolate Chip Cookie,dessert,31500,1
4016,The Destination,Chinese,Kung Pao Chicken,main,33500,1
4016,The Destination,Chinese,Mapo Tofu with Rice,main,18000,1
4016,The Destination,Chinese,Vegetable Spring Rolls,side,15000,1
4016,The Destination,Mughlai,Mughlai Chicken Korma,main,12000,1
4016,The Destination,Mughlai,Murgh Musallam,main,19000,1
4016,The Destination,Mughlai,Roomali Roti Basket,side,18000,1
18238968,The Night Delights,North Indian,Dal Makhani with Naan,main,31500,1
18238968,The Night Delights,North Indian,Paneer Butter Masala,main,33000,1
18238968,The Night Delights,North Indian,Tandoori Chicken Tikka,side,7000,1
18238968,The Night Delights,Chinese,Kung Pao Chicken,main,20500,0
18238968,The Night Delights,Chinese,Mapo Tofu with Rice,main,10000,1
18238968,The Night Delights,Chinese,Vegetable Spring Rolls,side,22000,1
18175340,Tingling Pepper,North Indian,Dal Makhani with Naan,main,20500,1
18175340,Tingling Pepper,North Indian,Paneer Butter Masala,main,33500,1
18175340,Tingling Pepper,North Indian,Tandoori Chicken Tikka,side,35000,1
18175340,Tingling Pepper,Chinese,Kung Pao Chicken,main,8500,1
18175340,Tingling Pepper,Chinese,Mapo Tofu with Rice,main,33500,1
18175340,Tingling Pepper,Chinese,Vegetable Spring Rolls,side,33500,1
18175340,Tingling Pepper,Continental,Grilled Chicken Steak,main,14500,1
18175340,Tingling Pepper,Continental,Creamy Penne Alfredo,main,12500,1
18175340,Tingling Pepper,Continental,Garlic Bread Basket,side,12500,1
18175340,Tingling Pepper,Fast Food,Crispy Chicken Nuggets,main,9000,1
18175340,Tingling Pepper,Fast Food,Double Patty Burger,main,16500,1
18175340,Tingling Pepper,Fast Food,French Fries,side,32000,1
313498,Wah G Wah,North Indian,Dal Makhani with Naan,main,30500,1
313498,Wah G Wah,North Indian,Paneer Butter Masala,main,16000,1
313498,Wah G Wah,North Indian,Tandoori Chicken Tikka,side,22500,1
313498,Wah G Wah,Chinese,Kung Pao Chicken,main,16000,1
313498,Wah G Wah,Chinese,Mapo Tofu with Rice,main,16000,1
313498,Wah G Wah,Chinese,Vegetable Spring Rolls,side,24500,1
18421049,Midnight Hunger Hub,North Indian,Dal Makhani with Naan,main,23000,1
18421049,Midnight Hunger Hub,North Indian,Paneer Butter Masala,main,31500,0
18421049,Midnight Hunger Hub,North Indian,Tandoori Chicken Tikka,side,25500,1
18421049,Midnight Hunger Hub,Fast Food,Crispy Chicken Nuggets,main,35000,1
18421049,Midnight Hunger Hub,Fast Food,Double Patty Burger,main,19000,0
18421049,Midnight Hunger Hub,Fast Food,French Fries,side,12500,1
18421049,Midnight Hunger Hub,Italian,Margherita Pizza,main,29500,1
18421049,Midnight Hunger Hub,Italian,Spaghetti Carbonara,main,22000,1
18421049,Midnight Hunger Hub,Italian,Tiramisu,dessert,13500,0
18421049,Midnight Hunger Hub,Asian,Stir-Fried Noodles with Vegetables,main,35000,1
18421049,Midnight Hunger Hub,Asian,Asian Sesame Chicken Bowl,main,14000,1
18421049,Midnight Hunger Hub,Asian,Crispy Spring Rolls,side,13500,0
18345739,BarShala,Finger Food,Mozzarella Sticks,snack,22000,1
18345739,BarShala,Finger Food,Mini Sliders,snack,9000,1
18345739,BarShala,Finger Food,Crispy Potato Wedges,snack,31000,1
18261158,Bemisaal Reloaded,North Indian,Dal Makhani with Naan,main,17500,1
18261158,Bemisaal Reloaded,North Indian,Paneer Butter Masala,main,10500,1
18261158,Bemisaal Reloaded,North Indian,Tandoori Chicken Tikka,side,33000,1
18261158,Bemisaal Reloaded,Chinese,Kung Pao Chicken,main,19500,1
18261158,Bemisaal Reloaded,Chinese,Mapo Tofu with Rice,main,14500,1
18261158,Bemisaal Reloaded,Chinese,Vegetable Spring Rolls,side,23000,0
4010,Bon App��tit,Fast Food,Crispy Chicken Nuggets,main,11500,0
4010,Bon App��tit,Fast Food,Double Patty Burger,main,24500,0
4010,Bon App��tit,Fast Food,French Fries,side,31000,1
309283,Burger Point,Burger,Double Beef Burger,main,8500,1
309283,Burger Point,Burger,Crispy Chicken Burger,main,12500,1
309283,Burger Point,Burger,Veggie Bean Burger,main,31500,1
309283,Burger Point,Fast Food,Crispy Chicken Nuggets,main,32000,1
309283,Burger Point,Fast Food,Double Patty Burger,main,31500,1
309283,Burger Point,Fast Food,French Fries,side,24500,1
17977755,Cakes 'n' Crumbs,Bakery,Butter Croissant,dessert,21000,0
17977755,Cakes 'n' Crumbs,Bakery,Chocolate Fudge Brownie,dessert,16000,1
17977755,Cakes 'n' Crumbs,Bakery,Cinnamon Roll,dessert,23500,1
5388,China Fort,Chinese,Kung Pao Chicken,main,23500,1
5388,China Fort,Chinese,Mapo Tofu with Rice,main,29000,1
5388,China Fort,Chinese,Vegetable Spring Rolls,side,30500,1
5388,China Fort,North Indian,Dal Makhani with Naan,main,7000,1
5388,China Fort,North Indian,Paneer Butter Masala,main,20000,1
5388,China Fort,North Indian,Tandoori Chicken Tikka,side,25000,1
5388,China Fort,Thai,Pad Thai Noodles,main,16500,1
5388,China Fort,Thai,Green Curry with Rice,main,29000,0
5388,China Fort,Thai,Tom Yum Soup,side,34500,1
4723,Giani,Ice Cream,Triple Scoop Sundae,dessert,24500,1
4723,Giani,Ice Cream,Classic Vanilla Cone,dessert,31000,1
4723,Giani,Ice Cream,Chocolate Brownie Sundae,dessert,16500,1
4723,Giani,Desserts,Classic Tiramisu,dessert,22500,0
4723,Giani,Desserts,New York Cheesecake,dessert,18500,1
4723,Giani,Desserts,Molten Chocolate Lava Cake,dessert,20500,1
311889,Hot Cherries,Bakery,Butter Croissant,dessert,24000,0
311889,Hot Cherries,Bakery,Chocolate Fudge Brownie,dessert,18000,1
311889,Hot Cherries,Bakery,Cinnamon Roll,dessert,7000,1
311922,KFC,American,Classic Cheeseburger,main,28000,1
311922,KFC,American,Buttermilk Fried Chicken,main,10500,1
311922,KFC,American,Mac and Cheese,side,7000,1
311922,KFC,Fast Food,Crispy Chicken Nuggets,main,30000,1
311922,KFC,Fast Food,Double Patty Burger,main,18500,1
311922,KFC,Fast Food,French Fries,side,16500,1
185,McDonald's,Fast Food,Crispy Chicken Nuggets,main,23000,1
185,McDonald's,Fast Food,Double Patty Burger,main,18500,1
185,McDonald's,Fast Food,French Fries,side,14000,1
185,McDonald's,Burger,Double Beef Burger,main,32500,1
185,McDonald's,Burger,Crispy Chicken Burger,main,11500,1
185,McDonald's,Burger,Veggie Bean Burger,main,27000,1
18268370,Pasta Xpress,Italian,Margherita Pizza,main,21000,1
18268370,Pasta Xpress,Italian,Spaghetti Carbonara,main,17500,1
18268370,Pasta Xpress,Italian,Tiramisu,dessert,17500,0
18268370,Pasta Xpress,Fast Food,Crispy Chicken Nuggets,main,14500,1
18268370,Pasta Xpress,Fast Food,Double Patty Burger,main,15500,1
18268370,Pasta Xpress,Fast Food,French Fries,side,20500,1
4021,Tandoor Bar-Be-Que,North Indian,Dal Makhani with Naan,main,23000,1
4021,Tandoor Bar-Be-Que,North Indian,Paneer Butter Masala,main,33500,1
4021,Tandoor Bar-Be-Que,North Indian,Tandoori Chicken Tikka,side,27500,1
4021,Tandoor Bar-Be-Que,Mughlai,Mughlai Chicken Korma,main,23500,0
4021,Tandoor Bar-Be-Que,Mughlai,Murgh Musallam,main,8500,1
4021,Tandoor Bar-Be-Que,Mughlai,Roomali Roti Basket,side,20000,1
300527,TBK Kulcha's,Fast Food,Crispy Chicken Nuggets,main,18500,1
300527,TBK Kulcha's,Fast Food,Double Patty Burger,main,18000,0
300527,TBK Kulcha's,Fast Food,French Fries,side,34500,1
300527,TBK Kulcha's,Street Food,Loaded Street Tacos,main,23500,1
300527,TBK Kulcha's,Street Food,Fried Dumpling Bites,side,8500,1
300527,TBK Kulcha's,Street Food,Spicy Street Noodles,main,18500,1
18219547,The Pindi,North Indian,Dal Makhani with Naan,main,11500,1
18219547,The Pindi,North Indian,Paneer Butter Masala,main,10500,1
18219547,The Pindi,North Indian,Tandoori Chicken Tikka,side,27000,1
18219547,The Pindi,Chinese,Kung Pao Chicken,main,16000,1
18219547,The Pindi,Chinese,Mapo Tofu with Rice,main,11500,1
18219547,The Pindi,Chinese,Vegetable Spring Rolls,side,35000,1
18219547,The Pindi,Mughlai,Mughlai Chicken Korma,main,15500,1
18219547,The Pindi,Mughlai,Murgh Musallam,main,33000,1
18219547,The Pindi,Mughlai,Roomali Roti Basket,side,32000,1
18412874,The Tangy Tomatoes,Italian,Margherita Pizza,main,9500,0
18412874,The Tangy Tomatoes,Italian,Spaghetti Carbonara,main,16500,1
18412874,The Tangy Tomatoes,Italian,Tiramisu,dessert,8500,1
18412874,The Tangy Tomatoes,Chinese,Kung Pao Chicken,main,17500,0
18412874,The Tangy Tomatoes,Chinese,Mapo Tofu with Rice,main,33500,1
18412874,The Tangy Tomatoes,Chinese,Vegetable Spring Rolls,side,33000,1
18412874,The Tangy Tomatoes,Fast Food,Crispy Chicken Nuggets,main,30500,1
18412874,The Tangy Tomatoes,Fast Food,Double Patty Burger,main,11000,0
18412874,The Tangy Tomatoes,Fast Food,French Fries,side,26500,0
18412874,The Tangy Tomatoes,North Indian,Dal Makhani with Naan,main,12500,1
18412874,The Tangy Tomatoes,North Indian,Paneer Butter Masala,main,29500,1
18412874,The Tangy Tomatoes,North Indian,Tandoori Chicken Tikka,side,8000,0
18244719,Thela,North Indian,Dal Makhani with Naan,main,19000,0
18244719,Thela,North Indian,Paneer Butter Masala,main,19000,0
18244719,Thela,North Indian,Tandoori Chicken Tikka,side,20000,1
18244719,Thela,Fast Food,Crispy Chicken Nuggets,main,31500,1
18244719,Thela,Fast Food,Double Patty Burger,main,20000,1
18244719,Thela,Fast Food,French Fries,side,32500,1
18244719,Thela,Chinese,Kung Pao Chicken,main,32500,1
18244719,Thela,Chinese,Mapo Tofu with Rice,main,21500,1
18244719,Thela,Chinese,Vegetable Spring Rolls,side,26000,1
18322665,Wah Ji Wah,North Indian,Dal Makhani with Naan,main,21500,1
18322665,Wah Ji Wah,North Indian,Paneer Butter Masala,main,27000,1
18322665,Wah Ji Wah,North Indian,Tandoori Chicken Tikka,side,29000,1
18322665,Wah Ji Wah,Chinese,Kung Pao Chicken,main,10500,1
18322665,Wah Ji Wah,Chinese,Mapo Tofu with Rice,main,14500,1
18322665,Wah Ji Wah,Chinese,Vegetable Spring Rolls,side,23000,1
